followers,n
1439183245091000300,12
1439192658476470300,10
1439202662608785400,10
1439209033597169700,33
1439219632603373600,11
1439241144320372700,51
1439245142930624500,10
1439252303345823700,11
1439263865871741e3,12
1439267172778483700,13
1439268550598922200,33
1439269956412129300,44
1439280007134711800,14
1439302462037532700,11
1439313739845603300,11
1439317868928192500,11
1439340684817875e3,12
1439340734818267100,11
1439341406515040300,98
1439356428188373e3,22
1439435530203107300,31
1439500353888731100,24
1439501060767457300,16
1.4395020600645919e+18,27
1439507018671329300,22
1439513544790315e3,10
1439522216136298500,30
1439543306392850400,11
1439547416659759e3,21
1439551268314394600,57
143956193831748e4,10
1439567445245759500,56
1439567548966637600,10
1439571683883593700,38
1439589100273688600,22
1439589470349807600,11
1439596279345164300,10
1439600396813717500,10
1439604806268694500,45
1439625253240688600,14
1439627635668275200,19
1439630495952908300,23
1439632107077308400,15
1439634069873123300,38
1439634622875377700,10
1439635276607938600,38
1439636843453206500,10
1439638176172286e3,13
1439644097266995200,31
1439646611970433e3,11
1439650618256285700,12
1439652986733711400,34
1439672621910708200,10
1439676561372979200,19
1439677368742944800,27
1439686657293406200,12
1439690201920585700,14
1439693638724984800,14
1439704282052374500,12
1439706147993358300,14
1439709328487948300,69
1439715558526759e3,33
1439719058908254200,68
1439732650420359200,11
1439742790846537700,16
1439852336281792500,14
1439854636173865e3,22
1439880929544130600,16
1439889269657645e3,12
1439895312345276400,11
1439903592119419e3,11
1439932916654645200,12
1439940425180237800,12
1.4399437429333279e+18,11
1439963285844004900,20
1439966748896342e3,13
1439972025943134200,11
1439978461796372500,13
1439979835296727e3,23
1439982012371189800,10
1439984291417673700,20
1439990625231847400,10
1440005362229383200,17
1440027124195287e3,30
1440032787667447800,29
1440044375610773500,11
1440049148410036200,19
1440054049827524600,17
1440054654931402800,13
1440055230175973400,14
1440059534299451400,40
1440072422560989200,38
1440089746118688800,15
1440131323520299e3,11
1440177842117955600,11
1440196005698302e3,17
1440202099262836700,14
1440209829516087300,23
1440214077255479300,13
1440214808570130400,10
1440221132532031500,13
144022551171251e4,11
1440232059339882500,22
1440234105455538200,85
1440264683915677700,18
1440272382313189400,10
1440286551750021e3,38
1440303214574801e3,18
1440331076556128300,11
1440342147652153300,18
1440342438330044400,10
1440353825286606800,37
1440358892085530600,10
1440367537997238300,63
1440375401931444200,23
1440378304830185500,222
1440382959635157e3,10
1440389996549005300,20
1440396388081094700,19
1440396990118973400,11
1440402477518508e3,11
1440406909358469e3,12
1440417195436109800,14
1440430636410364e3,15
1440435653745909800,19
1440438178771456e3,27
1440447134122139600,20
1440463758317404200,13
1440560682173300700,13
1440564589276450800,15
1440565427919151e3,39
1440569473983934500,10
1440573779806019600,10
1440576309525037e3,33
1440576643068686300,39
1440605958321803300,13
1440607336742076400,52
1440613063518933e3,10
1440613494403915800,11
1440620019822461e3,11
144065485450283e4,14
1440667278865952800,15
1440674555362611200,12
1440679963963760600,18
1.4406949975446241e+18,19
1440702864314093600,13
1440705570437095400,13
1440735725540941800,11
1440736332716789800,10
1440752263971016700,19
1440758197048934400,20
1440763535844274200,11
1440766650777673700,30
1440769203338842e3,13
1440774186876620800,15
1440786245051838500,10
1440788860150042600,11
1440800219784904700,21
1440804540689760300,15
1440808206805078e3,10
1440816502341472300,15
1440823401375887400,42
1440890367029743600,27
1440953012155994e3,11
1440973872866734e3,10
1440989000228032500,39
1440991318373765e3,12
1440998042363207700,10
1441002892626993200,14
144101865062289e4,11
1441025844118442e3,15
1441032700064768e3,25
1441038870250807300,27
1441040456742211600,12
1441040660144996400,11
1441045660514521e3,20
1441052333186633700,10
144107784716723e4,18
1441085793242476500,17
1441097090784891e3,11
1441098889050816500,10
1441100553665142800,10
1441116784547942400,13
1441118151761010700,14
1441127502798221300,14
1441129410988425200,11
1441129646217523200,12
1441129895032017e3,13
1441131170284986400,11
1441138252182810600,11
1441142926080299e3,10
1441146849201512400,45
1441147489856356400,14
1441148343623688200,25
1441151768885280800,14
1441155833488806e3,10
1441156775735038e3,12
1441164285669900300,41
1441167483143004200,13
1441176098532839400,36
1441178992023781400,14
1441192679212138500,14
1441280773047218200,14
1441284271147159600,19
1441284424008495e3,11
1441292450669031400,12
1441293061481328600,11
1441296389288300500,16
1441299209366347800,41
1441300805118619600,10
1441302694921048e3,16
1441305908559057e3,12
1441309822536671200,15
1441310208538513400,10
1441310534335221800,10
1441316359179149300,13
1441318031682982e3,20
1441323546630709200,14
1.4413307458935521e+18,12
1441331471336177700,11
1441331777604239400,22
1441334479256121300,12
1441336452336423e3,17
1441340841780334600,13
1441354510111162400,13
1441359762868695e3,13
1441365830546038800,14
1441367686777348e3,17
1441368694177747e3,30
1441369307041058800,10
1441373941923123200,18
1441402845194952700,13
1441405983503241200,12
1441414030032257e3,10
1441431883456258e3,14
144143773585254e4,10
1441450701750685700,13
1441464746323193900,64
1441474853412933600,14
1441494009600303e3,10
1441497298979082200,21
1441497773535219700,11
1441498565541458e3,34
1441504830862684200,27
1441511939591442400,11
1441523557637492700,17
1441649408924209200,16
1441656376556589e3,12
1441666699132948500,18
1441678915848720400,19
1441692629171785700,11
1441694104404906e3,23
1441697544384307200,14
1441701531623903200,11
1441702192637825e3,12
1441703737920163800,17
1441708364547838e3,16
1441710895260856300,17
1441718188048146400,20
1441730289789665300,11
1441734467068973e3,26
1441740088182857700,13
1441790685598736400,10
1441793730277613600,12
1441799732192444400,43
1441805894161895400,20
1441810678600192e3,14
1441811907904565200,13
1441813474779168800,10
1441817340044202e3,14
1441818227852542e3,19
1441823892822130700,10
1441832184155807700,18
1441854453779337200,19
1441862028809801700,12
1441867296016715800,11
1441872340845953e3,30
1441897996598186e3,11
1441908912278499300,14
144191997397103e4,14
1441932724877492200,15
1442028441302229e3,22
1442039814136627200,14
1442041338585706500,25
1442048480793411600,10
144204961861163e4,10
1442049782038470700,13
1442064606151602200,20
1442079673584787500,17
1442107687341228e3,16
1442112380972925e3,12
1442145981055713300,15
1.4421485794312479e+18,18
1442154844408594400,17
1442166011415851e3,11
1442175686001627100,11
1442189556267118600,33
1442195597344133e3,10
1442211965774958600,21
1442225004159004700,10
1442225993171693600,10
1442254056769024e3,10
1442256719967445e3,23
1442339148648501200,10
1442389613834735600,20
1442397680785756200,45
1442398069341913e3,16
1442409298122797e3,13
1442416286386901e3,10
1442419455246495700,19
1442424003423989800,11
144242881031868e4,56
1442441664300085200,20
1442453316210806800,10
1442455450125881300,18
1442455878519582700,11
1442472311416754200,10
1442491318366732300,14
1442515537490108400,10
1442518184850976800,26
1442520916303364e3,29
1442540663191392300,12
1442545323486814200,10
1442555219234022e3,13
1442563293160173600,19
1442567150825193500,13
1442567788019609600,10
1442570766667505700,10
1442574886560415700,14
1442578787590303700,10
144258010647654e4,16
1442590121602158600,19
1442592752584196e3,25
1442595288481366e3,15
1442612379057942500,17
1442658863749152800,12
1442673135669624800,11
1442689971874324500,10
1442707155996586e3,10
1442726174367436800,12
1442750027961667600,13
1442772446189441e3,11
1442782038394871800,29
1442787711593689e3,15
1442790804460761e3,22
1442793367398662100,232
1442814293293084700,14
1442815729380757500,11
1442833432829173800,24
144283759093214e4,12
1442840226775318500,11
1.4428408525528801e+18,12
1442842478818873300,64
1442853014121951200,12
1442883525519233e3,12
1442887830481555500,10
1442888998691606500,10
1442889116501299200,46
1442891717368156200,22
1442897937235808300,23
1442912180475547600,20
1442957922175262700,11
1442963111753961500,17
1442965673580322800,14
1442969142882181e3,13
1442992162585596e3,13
1442996733626265600,18
1443131448240840700,31
1443131687853035500,21
1443135282728116200,11
1443141828337967e3,36
1443149543646929e3,10
1443155438929916e3,15
1443158054250459100,20
1443173134845231e3,11
1443191279131758600,12
1443192848480936e3,12
1443196889273360400,27
1443196917517897700,22
1443198928736952300,26
1443205130938105900,13
1443207045889527800,41
1443207690621231e3,65
1443223880592724e3,231
1443238147828195300,20
1443245714772009e3,13
1443249117736673300,34
1443253732133769200,14
1443273748698878e3,112
1443276097555210200,17
1443276934130045e3,11
1443287030226636800,13
1443290183517020200,14
1443294168739197e3,11
1443297177711911e3,12
1443307547918803e3,15
1443326049568411600,19
1443331331220459500,19
1443342200776151e3,14
1443382575020523500,18
1443425563226656800,13
1443435258783936500,15
1443462830183825400,15
144346864228966e4,10
1443470848367730700,10
1443476253198200800,28
1443491770428543e3,14
1443493611849592800,15
1443495276698902500,37
1443515194370572300,11
1443545333280252e3,21
1443563119784116200,12
1443565252487045e3,16
1443572991288221700,32
1443574484988940300,10
1443593432207814700,13
1443602456483610600,13
1443611304665788400,12
1443619451522404400,12
1443620750351642600,11
1443650576139669500,10
1443657408220438500,14
1443672417717600300,23
1443678259145752600,16
1443691086308941800,11
1443695497554899e3,11
1443698188888727600,20
1443701446650777600,13
1443716321871552500,10
1443718704060117e3,26
1443819562970067e3,14
1443830111166476300,13
1443836141568995300,43
1443837115339583500,38
1443849646049316900,14
1443859890880106500,15
1443862140851572700,23
1443867484965294e3,10
1443871160370974700,10
1443872878613745700,10
1443873281858326500,11
1443886039844675600,19
1443899523693154300,17
1443899901105086500,24
1443912303129337900,24
1443917319474983e3,27
1443928137738379300,23
1443948982800105500,31
1443952237152292900,11
1443952893569155e3,10
1443962211152666600,22
1443976030180438e3,32
1443992011011461e3,12
1444006482127773700,33
1444007568003764200,15
1444010930854105e3,190
1444019176088252400,10
1444025489211932700,10
1444034371581849600,12
1444048644764835800,27
1444055178232074200,12
1444057149420810200,18
144406494159462e4,39
1444078318224134100,13
1444079871404216300,16
1444086352291717e3,38
1444088277015933e3,13
1444124552217481200,10
1444138914147676200,23
1444151875360727e3,24
1444156472934506500,15
1444188272301850600,11
1444202000095273e3,10
1444204180336427e3,28
1444209663285792800,21
1444216681811873800,15
1444218366227517400,10
144421848529963e4,10
1444223325379735600,11
1444226715962708e3,10
1444233739622658e3,12
1444235365401997300,15
1444248429778059300,14
1444260621613154300,21
1444272411319406600,78
14442807441222e5,49
1444286169735368700,11
1444287513414226e3,19
14443010910935e5,14
1444307391508631600,16
1444328468817215500,12
1444331204036157400,11
1444356409764814800,10
1444359698929623e3,69
1444363189202862e3,22
1444369218846199800,25
1444370849767870500,12
1444373155733287e3,10
1444384232978190300,10
1444392574538629e3,12
1444395772120809500,10
1444395989444579300,15
1444413671879413800,12
1444427831937732600,10
1444438359871471600,22
1444479563661254700,10
1444552843671789600,16
144456018864887e4,29
1444573640138412e3,16
1444573894120288300,10
1444580224855941e3,13
1444586151831027700,12
1444599299741044700,62
1444600012126793700,22
1444603106315079700,26
1444604374534213600,15
1444649902781370400,12
1444661919923720200,12
1444664811053273e3,12
1444664910877761500,20
1444679429419110400,16
1444686301194768400,11
1444689770681098200,14
1444701886301495300,16
1.4447180781226721e+18,14
1444725568189177900,21
1.4447297247025439e+18,15
1444735280573997e3,11
1444736475250274300,15
1444755643466981400,13
1444764958907043800,15
1444776794842964e3,10
1444779890591547400,13
1444783449492045800,11
1444795596313923600,11
1444804522388361200,11
1444809751636975600,26
1444837395585773600,10
144491693992772e4,12
1444917383722844200,17
1444935357288566800,13
1444937519737540600,21
1444949961607684e3,20
1444954249792794600,15
1444963000998416400,11
1444970653912866800,14
1444972132497244200,11
1444974302516875300,20
1444984882019635200,11
1444987163372818400,34
1444989622191370200,78
1444999735740358700,17
1445000082961715200,23
1445008059147956200,11
1445012123202035700,25
1445015852055675e3,15
1445035680267128800,13
1445057991259181e3,15
1445059804012191700,11
1445061254712864800,13
1445069843443634200,13
1445083963693928400,22
1445085648122257400,10
1445086248989859800,40
1445090071309426700,18
1445092523383328800,32
1445092609224024e3,15
1445093372096548900,17
1445096351474258e3,11
1445098609532407800,12
1445098637911015400,47
1445104437417103400,12
1445109619362259e3,15
1445111073858805800,22
1445112282640437200,14
1445115984554123300,16
1445119374160011300,13
1445124344032682e3,11
1445125696754438100,10
1445131045595189200,29
1445136441919611e3,15
1445140628950720500,11
1445150440467931100,10
1445161828338704400,10
1445181260465324e3,11
1445256162199449600,11
1445274964496724e3,20
1445292334028046300,29
1445300474635333600,11
1445304864544800800,12
1445305583549173800,10
1445307578372788200,59
1445319242300207e3,10
1445341633151742e3,19
1445342210225066e3,13
1445342325950009300,10
1445354013956972500,15
1445358479850590200,13
1445360880946921500,12
1445365710088179700,33
1445367874084876300,39
1445368808181489700,11
1.4453790172306719e+18,10
1445387521597354e3,23
1445397539549819e3,11
1445399769279516700,41
1445406224074281e3,11
1445407243478962200,14
1445408139529048e3,10
1445416805523202e3,10
1445430994497118200,12
1445440167746101200,12
1445447004792914e3,30
1445455566600499200,16
1445460436992753700,19
